Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
262,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,4/4/2021
263,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,4/4/2021
264,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,1400,1630,1500,4/4/2021
265,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2700,3500,3100,4/4/2021
266,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,4/3/2021
267,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3300,3500,3400,4/3/2021
268,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,4/3/2021
269,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,4/3/2021
270,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,4/3/2021
271,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,4/3/2021
272,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,8300,8400,8350,4/3/2021
273,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,4/3/2021
274,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,4/3/2021
275,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2700,2900,2800,4/3/2021
276,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1600,1800,1700,4/3/2021
277,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,4/3/2021
278,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,1600,2000,1800,4/3/2021
279,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,4/3/2021
280,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,4/3/2021
281,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,4/3/2021
282,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,4/3/2021
283,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,4/3/2021
284,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,4/3/2021
285,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,4/3/2021
286,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,4000,4400,4200,4/3/2021
287,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2200,2200,4/3/2021
288,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,4/3/2021
289,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,4/3/2021
290,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,4/3/2021
291,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2300,2500,2400,4/3/2021
292,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2700,4/3/2021
293,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,3000,3500,3300,4/3/2021
294,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1500,1700,1600,4/3/2021
295,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,3000,3100,3000,4/3/2021
296,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,4/3/2021
297,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2000,2000,2000,4/3/2021
298,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,4/3/2021
299,TRIPURA,Dhalai,Kulai,Amaranthus,Amaranthus,FAQ,600,800,700,4/3/2021
300,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,520,600,550,4/3/2021
301,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4600,4800,4700,4/2/2021
302,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,4/2/2021
303,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,4/2/2021
304,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,4/2/2021
305,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,9000,9150,9100,4/2/2021
306,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,4/2/2021
307,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2800,3000,2900,4/2/2021
308,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1500,1700,1600,4/2/2021
309,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,4/2/2021
310,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,4/2/2021
311,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,4/2/2021
312,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2400,2500,2400,4/2/2021
313,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,4/2/2021
314,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,1800,2000,2000,4/2/2021
315,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,1800,1800,1800,4/2/2021
316,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,4/2/2021
317,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,3000,2500,4/2/2021
318,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1600,1800,1700,4/2/2021
319,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,4500,5500,5000,4/2/2021
320,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,4/2/2021
321,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,0,1500,4/2/2021
322,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,500,600,550,4/2/2021
323,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4000,4200,4100,4/1/2021
324,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2400,3400,2900,4/1/2021
325,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,4/1/2021
326,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,4/1/2021
327,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,4/1/2021
328,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,4/1/2021
329,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2800,3000,2900,4/1/2021
330,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1500,1700,1600,4/1/2021
331,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,4/1/2021
332,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,4/1/2021
333,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,4/1/2021
334,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,4/1/2021
335,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2500,2500,4/1/2021
336,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,4/1/2021
337,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,4/1/2021
338,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,4/1/2021
339,KERELA,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,3000,3400,3200,4/1/2021
340,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1600,2300,1900,4/1/2021
341,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,4/1/2021
342,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,4/1/2021
343,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,4/1/2021
344,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,560,628,600,4/1/2021
345,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,3/31/2021
346,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4700,4900,4800,3/31/2021
347,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2400,3400,2900,3/31/2021
348,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,3/31/2021
349,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3000,3050,3024,3/31/2021
350,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2000,2000,3/31/2021
351,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,2800,3200,3000,3/31/2021
352,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,3/31/2021
353,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,8500,8600,8550,3/31/2021
354,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,3/31/2021
355,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,3/31/2021
356,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,3/31/2021
357,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1500,1700,1600,3/31/2021
358,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3000,2600,3/31/2021
359,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,3/31/2021
360,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,1600,2000,1800,3/31/2021
361,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1800,1850,1850,3/31/2021
362,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,3/31/2021
363,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2400,4800,2400,3/31/2021
364,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,3/31/2021
365,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,3/31/2021
366,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2500,3000,2800,3/31/2021
367,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2500,3000,2800,3/31/2021
368,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,4000,4400,4200,3/31/2021
369,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,3/31/2021
370,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/31/2021
371,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/31/2021
372,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2000,3000,2500,3/31/2021
373,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,3300,3600,3400,3/31/2021
374,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1900,2100,2000,3/31/2021
375,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2500,2500,2500,3/31/2021
376,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1800,2300,2000,3/31/2021
377,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,3/31/2021
378,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,3/31/2021
379,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,4000,3250,3/31/2021
380,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,3/31/2021
381,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,520,600,560,3/31/2021
382,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,3/30/2021
383,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,3/30/2021
384,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,3/30/2021
385,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,3/30/2021
386,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,3000,3/30/2021
387,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3000,3050,3024,3/30/2021
388,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2000,2000,3/30/2021
389,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,2800,3200,3000,3/30/2021
390,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,3/30/2021
391,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,8500,8650,8600,3/30/2021
392,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,3/30/2021
393,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,3/30/2021
394,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2100,2050,3/30/2021
395,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2400,2600,2500,3/30/2021
396,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1600,1800,1700,3/30/2021
397,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2200,2600,2500,3/30/2021
398,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,3/30/2021
399,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,1600,2000,1800,3/30/2021
400,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1850,1900,1900,3/30/2021
401,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,3/30/2021
402,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2000,3000,2500,3/30/2021
403,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,3/30/2021
404,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2500,3000,2800,3/30/2021
405,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2500,3000,2800,3/30/2021
406,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1600,1800,1700,3/30/2021
407,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,4000,4400,4200,3/30/2021
408,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,3/30/2021
409,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,3/30/2021
410,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/30/2021
411,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/30/2021
412,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/30/2021
413,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,3/30/2021
414,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,3/30/2021
415,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1600,1800,1700,3/30/2021
416,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,4500,5500,5000,3/30/2021
417,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,3/30/2021
418,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,1500,1800,1600,3/30/2021
419,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,3/30/2021
420,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,3/30/2021
421,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,3/30/2021
422,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,3/30/2021
423,TRIPURA,Dhalai,Kulai,Amaranthus,Amaranthus,FAQ,1000,1300,1100,3/30/2021
424,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,520,600,560,3/30/2021
425,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,3/29/2021
426,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,3/29/2021
427,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3500,3700,3600,3/29/2021
428,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,3/29/2021
429,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3000,3050,3024,3/29/2021
430,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2100,2100,3/29/2021
431,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,2800,3200,3000,3/29/2021
432,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,3/29/2021
433,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,7500,7600,7550,3/29/2021
434,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1300,1400,1400,3/29/2021
435,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,3/29/2021
436,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,1800,2200,2000,3/29/2021
437,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,3/29/2021
438,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2500,2700,2600,3/29/2021
439,KERELA,Palakad,Koduvayoor,Amaranthus,Other,FAQ,1500,2000,1800,3/29/2021
440,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1400,1600,1500,3/29/2021
441,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3000,2600,3/29/2021
442,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,3/29/2021
443,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,1600,2000,1800,3/29/2021
444,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1800,1850,1850,3/29/2021
445,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,3/29/2021
446,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3400,4000,3700,3/29/2021
447,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1600,2000,1800,3/29/2021
448,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2400,3100,2400,3/29/2021
449,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,3000,4000,3500,3/29/2021
450,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,3/29/2021
451,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,3/29/2021
452,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,3/29/2021
453,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1300,1500,1400,3/29/2021
454,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,4000,4400,4200,3/29/2021
455,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,3/29/2021
456,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,3/29/2021
457,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/29/2021
458,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/29/2021
459,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2000,3000,2500,3/29/2021
460,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,3/29/2021
461,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1500,1700,1600,3/29/2021
462,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2000,2200,2000,3/29/2021
463,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2400,3/29/2021
464,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,3/29/2021
465,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1700,2200,2000,3/29/2021
466,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/29/2021
467,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,3/29/2021
468,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,3/29/2021
469,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,3/29/2021
470,TRIPURA,Dhalai,Kulai,Amaranthus,Amaranthus,FAQ,800,1000,900,3/29/2021
471,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,580,650,620,3/29/2021
472,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4000,4200,4100,3/28/2021
473,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,5000,5500,5500,3/28/2021
474,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,4300,4700,4500,3/28/2021
475,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2600,2800,2700,3/28/2021
476,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1800,1850,1850,3/28/2021
477,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3600,4200,3900,3/28/2021
478,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,3/28/2021
479,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,3/28/2021
480,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2000,2000,2000,3/28/2021
481,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/28/2021
482,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,3/28/2021
483,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,3/28/2021
484,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,560,620,600,3/28/2021
485,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,3/27/2021
486,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,3/27/2021
487,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,5200,5400,5300,3/27/2021
488,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2500,2700,2600,3/27/2021
489,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,4500,5000,5000,3/27/2021
490,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2100,2000,3/27/2021
491,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,5800,6200,6000,3/27/2021
492,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,3/27/2021
493,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2800,3000,2900,3/27/2021
494,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1400,1600,1500,3/27/2021
495,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1600,1700,1650,3/27/2021
496,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,3/27/2021
497,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,3/27/2021
498,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3600,4200,3900,3/27/2021
499,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1600,2000,1800,3/27/2021
500,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,3/27/2021
501,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,3/27/2021
502,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,3/27/2021
503,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1200,1400,1300,3/27/2021
504,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,4000,4400,4200,3/27/2021
505,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,2800,2800,3/27/2021
506,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,1100,1200,1200,3/27/2021
507,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,3/27/2021
508,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,3/27/2021
509,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,3/27/2021
510,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3000,2800,3/27/2021
511,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,3/27/2021
512,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2000,2200,2000,3/27/2021
513,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2500,2500,2500,3/27/2021
514,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,1100,1200,1200,3/27/2021
515,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,3/27/2021
516,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,3/27/2021
517,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,3/27/2021
518,TRIPURA,Dhalai,Kulai,Amaranthus,Amaranthus,FAQ,700,900,800,3/27/2021
519,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,500,600,550,3/27/2021
520,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4500,4700,4600,3/26/2021
521,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,3/26/2021
522,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3500,3000,3/26/2021
