"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"249","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","4/8/2021"
"250","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","4/8/2021"
"251","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","4/8/2021"
"252","HARYANA","Hissar","Barwala(Hisar)","Water Melon","Other","Medium","1000","1000","1000","4/8/2021"
"253","HARYANA","Faridabad","Faridabad","Water Melon","Other","Large","800","1000","900","4/8/2021"
"254","HARYANA","Sonipat","Gohana","Water Melon","Other","Large","800","1000","800","4/8/2021"
"255","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Medium","1200","1500","1350","4/8/2021"
"256","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1500","1500","4/8/2021"
"257","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1000","1500","1200","4/8/2021"
"258","HARYANA","Ambala","Shahzadpur","Water Melon","Water Melon","Medium","1000","1000","1000","4/8/2021"
"259","CHHATTISGARH","Bilaspur","Bilaspur","Water Melon","Other","Medium","1500","2200","2000","4/8/2021"
"260","HIMACHAL PRADESH","Chamba","Chamba","Water Melon","Other","Medium","2300","2500","2400","4/8/2021"
"261","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2000","2200","2100","4/8/2021"
"262","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Water Melon","Other","Medium","2200","2500","2250","4/8/2021"
"263","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","4/8/2021"
"264","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Water Melon","Other","Medium","1800","2000","1900","4/8/2021"
"265","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Water Melon","Other","Medium","1800","2000","1900","4/8/2021"
"266","HIMACHAL PRADESH","Kullu","Kullu","Water Melon","Other","Medium","2500","2800","2700","4/8/2021"
"267","HIMACHAL PRADESH","Kangra","Palampur","Water Melon","Other","Medium","1800","2000","1900","4/8/2021"
"268","HIMACHAL PRADESH","Shimla","Shimla","Water Melon","Water Melon","Medium","2500","3500","3000","4/8/2021"
"269","JAMMU AND KASHMIR","Jammu","Akhnoor","Water Melon","Other","Medium","1600","1800","1700","4/8/2021"
"270","JAMMU AND KASHMIR","Anantnag","Ashahipora (Anantnagh)","Water Melon","Water Melon","Medium","2200","2600","2400","4/8/2021"
"271","JAMMU AND KASHMIR","Srinagar","Parimpore","Water Melon","Water Melon","Medium","1700","1800","1750","4/8/2021"
"272","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Water Melon","Other","Medium","1600","2000","1800","4/8/2021"
"273","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","4/8/2021"
"274","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1450","1550","1500","4/8/2021"
"275","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1500","1500","1500","4/8/2021"
"276","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1700","2300","2000","4/8/2021"
"277","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1500","1600","1600","4/8/2021"
"278","MADHYA PRADESH","Chhindwara","Chhindwara(F&V)","Water Melon","Water Melon","Medium","600","700","650","4/8/2021"
"279","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","910","1190","1120","4/8/2021"
"280","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","4/8/2021"
"281","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","900","1200","1050","4/8/2021"
"282","MAHARASHTRA","Thane","Kalyan","Water Melon","Other","FAQ","1000","1500","1300","4/8/2021"
"283","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1200","900","4/8/2021"
"284","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","500","1100","800","4/8/2021"
"285","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","1000","1200","1100","4/8/2021"
"286","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","600","1800","1000","4/8/2021"
"287","ODISHA","Mayurbhanja","Baripada","Water Melon","Water Melon","Medium","1200","1500","1400","4/8/2021"
"288","ODISHA","Malkangiri","Malkanagiri","Water Melon","Other","Medium","2500","3500","3000","4/8/2021"
"289","ODISHA","Malkangiri","Malkangiri(Korakunda)","Water Melon","Other","Medium","1500","3000","2000","4/8/2021"
"290","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1200","1300","1250","4/8/2021"
"291","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1240","1650","1530","4/8/2021"
"292","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","700","4/8/2021"
"293","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1000","1400","1200","4/8/2021"
"294","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Large","1300","1300","1300","4/8/2021"
"295","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Large","1000","1500","1250","4/8/2021"
"296","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","500","700","600","4/8/2021"
"297","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2100","1800","4/8/2021"
"298","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1300","900","4/8/2021"
"299","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1200","1800","1400","4/8/2021"
"300","PUNJAB","Muktsar","Malout","Water Melon","Other","Medium","1800","2000","1900","4/8/2021"
"301","PUNJAB","Ropar (Rupnagar)","Morinda","Water Melon","Water Melon","Medium","1000","1000","1000","4/8/2021"
"302","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","4/8/2021"
"303","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1300","2400","1700","4/8/2021"
"304","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1200","1080","4/8/2021"
"305","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1900","1650","4/8/2021"
"306","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1200","1600","1400","4/8/2021"
"307","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","700","1500","1100","4/8/2021"
"308","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","800","1100","950","4/8/2021"
"309","TRIPURA","Sepahijala","Melaghar","Water Melon","Water Melon","Medium","1800","2000","1900","4/8/2021"
"310","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","1800","2200","2000","4/8/2021"
"311","UTTAR PRADESH","Agra","Agra","Water Melon","Water Melon","Medium","1500","1700","1620","4/8/2021"
"312","UTTAR PRADESH","Aligarh","Aligarh","Water Melon","Water Melon","Medium","850","950","900","4/8/2021"
"313","","Badaun","Badayoun","Water Melon","Water Melon","Medium","1230","1370","1310","4/8/2021"
"314","UTTAR PRADESH","Ghaziabad","Ghaziabad","Water Melon","Water Melon","Medium","950","1050","1000","4/8/2021"
"315","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","1000","1200","1050","4/8/2021"
"316","UTTAR PRADESH","Agra","Khairagarh","Water Melon","Water Melon","Medium","1000","1100","1050","4/8/2021"
"317","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1100","1280","1250","4/8/2021"
"318","UTTAR PRADESH","Saharanpur","Saharanpur","Water Melon","Water Melon","Medium","875","1085","980","4/8/2021"
"319","UTTAR PRADESH","Muzaffarnagar","Thanabhawan","Water Melon","Water Melon","Medium","500","600","540","4/8/2021"
"320","UTTAR PRADESH","Varanasi","Varanasi(F&V)","Water Melon","Water Melon","Medium","1050","1200","1100","4/8/2021"
"321","UTTAR PRADESH","Kanpur","Varipaal","Water Melon","Water Melon","Medium","2000","2000","2000","4/8/2021"
"322","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","400","400","400","4/7/2021"
"323","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","4/7/2021"
"324","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","4/7/2021"
"325","HARYANA","Faridabad","Ballabhgarh","Water Melon","Other","Medium","800","1000","900","4/7/2021"
"326","HARYANA","Hissar","Barwala(Hisar)","Water Melon","Other","Medium","1000","1000","1000","4/7/2021"
"327","HARYANA","Sonipat","Gohana","Water Melon","Other","Large","900","1000","900","4/7/2021"
"328","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1000","1500","1250","4/7/2021"
"329","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1000","1800","1300","4/7/2021"
"330","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1200","1500","1400","4/7/2021"
"331","HIMACHAL PRADESH","Chamba","Chamba","Water Melon","Other","Medium","2300","2500","2400","4/7/2021"
"332","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","4/7/2021"
"333","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Water Melon","Other","Medium","2000","2200","2000","4/7/2021"
"334","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Water Melon","Other","Medium","1800","2000","1900","4/7/2021"
"335","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Water Melon","Other","Medium","1800","2000","1900","4/7/2021"
"336","HIMACHAL PRADESH","Kullu","Kullu","Water Melon","Other","Medium","2600","2800","2700","4/7/2021"
"337","HIMACHAL PRADESH","Sirmore","Nahan","Water Melon","Other","Medium","1000","1000","1000","4/7/2021"
"338","HIMACHAL PRADESH","Sirmore","Paonta Sahib","Water Melon","Other","Medium","1000","1500","1200","4/7/2021"
"339","JAMMU AND KASHMIR","Jammu","Akhnoor","Water Melon","Other","Medium","1600","1800","1700","4/7/2021"
"340","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Water Melon","Other","Medium","1400","1800","1600","4/7/2021"
"341","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Water Melon","Other","Medium","1400","1800","1600","4/7/2021"
"342","JAMMU AND KASHMIR","Udhampur","Reasi","Water Melon","Other","Medium","1500","1800","1600","4/7/2021"
"343","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","4/7/2021"
"344","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","1900","2100","2000","4/7/2021"
"345","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1450","1550","1500","4/7/2021"
"346","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1500","1600","1600","4/7/2021"
"347","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","600","800","700","4/7/2021"
"348","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Large","890","1280","1100","4/7/2021"
"349","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","600","4/7/2021"
"350","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Medium","500","1100","600","4/7/2021"
"351","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","900","1200","1050","4/7/2021"
"352","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1200","900","4/7/2021"
"353","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","900","600","4/7/2021"
"354","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","4/7/2021"
"355","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","700","2000","1100","4/7/2021"
"356","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1100","1300","1200","4/7/2021"
"357","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1450","1700","1500","4/7/2021"
"358","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","800","4/7/2021"
"359","PUNJAB","Nawanshahr","Banga","Water Melon","Other","Medium","1600","1600","1600","4/7/2021"
"360","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1200","1400","1300","4/7/2021"
"361","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","900","1600","1250","4/7/2021"
"362","PUNJAB","Ropar (Rupnagar)","Chamkaur Sahib","Water Melon","Other","Medium","1100","1200","1150","4/7/2021"
"363","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1500","1500","4/7/2021"
"364","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1200","1400","1300","4/7/2021"
"365","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","800","1400","900","4/7/2021"
"366","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1500","1000","4/7/2021"
"367","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1500","1800","1700","4/7/2021"
"368","PUNJAB","Ropar (Rupnagar)","Morinda","Water Melon","Water Melon","Medium","1100","1100","1100","4/7/2021"
"369","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1700","1400","4/7/2021"
"370","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1700","1800","1720","4/7/2021"
"371","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","800","1600","970","4/7/2021"
"372","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1500","1250","4/7/2021"
"373","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1500","1700","1600","4/7/2021"
"374","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","800","1500","1150","4/7/2021"
"375","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","800","1100","950","4/7/2021"
"376","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","2200","2300","2250","4/7/2021"
"377","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Medium","1800","1900","1850","4/7/2021"
"378","UTTAR PRADESH","Agra","Agra","Water Melon","Water Melon","Medium","1700","1900","1800","4/7/2021"
"379","UTTAR PRADESH","Aligarh","Aligarh","Water Melon","Water Melon","Medium","850","950","900","4/7/2021"
"380","","Badaun","Badayoun","Water Melon","Water Melon","Medium","1230","1390","1325","4/7/2021"
"381","UTTAR PRADESH","Faizabad","Faizabad","Water Melon","Water Melon","Medium","1700","1800","1750","4/7/2021"
"382","UTTAR PRADESH","Ghaziabad","Ghaziabad","Water Melon","Water Melon","Medium","950","1050","1000","4/7/2021"
"383","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","1350","1700","1500","4/7/2021"
"384","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1160","1300","1265","4/7/2021"
"385","UTTAR PRADESH","Saharanpur","Saharanpur","Water Melon","Water Melon","Medium","900","1100","990","4/7/2021"
"386","UTTAR PRADESH","Muzaffarnagar","Thanabhawan","Water Melon","Water Melon","Medium","500","600","570","4/7/2021"
"387","UTTAR PRADESH","Varanasi","Varanasi(F&V)","Water Melon","Water Melon","Medium","1100","1235","1150","4/7/2021"
"388","UTTARAKHAND","Dehradoon","Rishikesh","Water Melon","Other","Small","1100","2000","1500","4/7/2021"
"389","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","4/6/2021"
"390","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","4/6/2021"
"391","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","4/6/2021"
"392","HARYANA","Faridabad","Faridabad","Water Melon","Other","Large","800","1000","900","4/6/2021"
"393","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1200","1600","1400","4/6/2021"
"394","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1200","1200","1200","4/6/2021"
"395","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1900","1500","4/6/2021"
"396","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2200","2400","2300","4/6/2021"
"397","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Water Melon","Other","Medium","2200","2500","2350","4/6/2021"
"398","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2200","2100","4/6/2021"
"399","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Water Melon","Other","Medium","2000","2200","2100","4/6/2021"
"400","HIMACHAL PRADESH","Kullu","Kullu","Water Melon","Other","Medium","2600","2800","2700","4/6/2021"
"401","HIMACHAL PRADESH","Mandi","Mandi(Mandi)","Water Melon","Water Melon","Medium","1500","2000","1800","4/6/2021"
"402","HIMACHAL PRADESH","Shimla","Shimla","Water Melon","Water Melon","Medium","1500","2000","1700","4/6/2021"
"403","JAMMU AND KASHMIR","Jammu","Akhnoor","Water Melon","Other","Medium","1600","1800","1700","4/6/2021"
"404","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Water Melon","Other","Medium","1400","1800","1600","4/6/2021"
"405","JAMMU AND KASHMIR","Srinagar","Parimpore","Water Melon","Water Melon","Medium","1750","2000","1875","4/6/2021"
"406","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Water Melon","Other","Medium","1400","1800","1600","4/6/2021"
"407","JAMMU AND KASHMIR","Udhampur","Reasi","Water Melon","Other","Medium","1500","1700","1500","4/6/2021"
"408","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1500","1000","4/6/2021"
"409","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1200","1000","4/6/2021"
"410","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","1800","2000","1900","4/6/2021"
"411","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","4/6/2021"
"412","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1000","900","4/6/2021"
"413","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","880","1250","1090","4/6/2021"
"414","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","600","4/6/2021"
"415","MADHYA PRADESH","Ujjain","Ujjain(F&V)","Water Melon","Water Melon","Medium","800","1200","1000","4/6/2021"
"416","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","900","1200","1050","4/6/2021"
"417","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1200","900","4/6/2021"
"418","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","500","1000","750","4/6/2021"
"419","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","900","2250","1200","4/6/2021"
