"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"236","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","5000","5100","5050","4/3/2021"
"237","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6950","4/3/2021"
"238","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5550","5600","5570","4/3/2021"
"239","MADHYA PRADESH","Mandla","Bichhiya","White Peas","White Peas","FAQ","4100","4100","4100","4/2/2021"
"240","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5650","5800","5725","4/2/2021"
"241","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4700","5300","5150","4/2/2021"
"242","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5715","5785","5755","4/2/2021"
"243","","Badaun","Badayoun","White Peas","White Peas","FAQ","5910","6010","5955","4/2/2021"
"244","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","5600","5800","5700","4/2/2021"
"245","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4600","4800","4700","4/2/2021"
"246","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4700","5050","4800","4/2/2021"
"247","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5655","5800","5700","4/2/2021"
"248","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6830","6870","6850","4/2/2021"
"249","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7500","7700","7600","4/2/2021"
"250","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","4/2/2021"
"251","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5550","5800","5660","4/2/2021"
"252","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4900","4950","4931","4/2/2021"
"253","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4890","5095","4990","4/2/2021"
"254","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6300","6500","6400","4/2/2021"
"255","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4820","4900","4850","4/2/2021"
"256","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4850","5100","5000","4/2/2021"
"257","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4720","5000","4885","4/2/2021"
"258","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4950","5010","5000","4/2/2021"
"259","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5300","6500","5400","4/2/2021"
"260","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5550","5600","5575","4/2/2021"
"261","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","4/1/2021"
"262","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5700","5850","5775","4/1/2021"
"263","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","4/1/2021"
"264","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5755","4/1/2021"
"265","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7010","7140","7070","4/1/2021"
"266","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4700","5100","4975","4/1/2021"
"267","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7060","7100","7080","4/1/2021"
"268","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5500","5800","5640","4/1/2021"
"269","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4950","5030","5000","4/1/2021"
"270","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5095","4980","4/1/2021"
"271","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6400","6600","6500","4/1/2021"
"272","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","4/1/2021"
"273","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4950","5100","5050","4/1/2021"
"274","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","3/31/2021"
"275","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4100","4200","4100","3/31/2021"
"276","MADHYA PRADESH","Jabalpur","Paatan","White Peas","White Peas","FAQ","4455","4455","4455","3/31/2021"
"277","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3880","4000","3950","3/31/2021"
"278","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5700","5845","5770","3/31/2021"
"279","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5250","3/31/2021"
"280","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5710","5800","5760","3/31/2021"
"281","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","5600","5800","5700","3/31/2021"
"282","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4500","4700","4600","3/31/2021"
"283","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4700","4950","4850","3/31/2021"
"284","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5700","5900","5800","3/31/2021"
"285","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7070","7120","7100","3/31/2021"
"286","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7700","7800","7750","3/31/2021"
"287","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","3/31/2021"
"288","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5500","5800","5635","3/31/2021"
"289","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5100","5165","5148","3/31/2021"
"290","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5095","4985","3/31/2021"
"291","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6400","6600","6500","3/31/2021"
"292","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4700","4950","4850","3/31/2021"
"293","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4700","5000","4870","3/31/2021"
"294","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4800","4900","4850","3/31/2021"
"295","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","3/31/2021"
"296","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4900","5100","5000","3/31/2021"
"297","UTTAR PRADESH","Ambedkarnagar","Tanda","White Peas","White Peas","FAQ","5600","5730","5680","3/31/2021"
"298","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5525","5575","5550","3/31/2021"
"299","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4016","4050","4025","3/30/2021"
"300","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5680","5840","5760","3/30/2021"
"301","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5760","3/30/2021"
"302","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7000","7140","7075","3/30/2021"
"303","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","5600","5800","5700","3/30/2021"
"304","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4500","4700","4600","3/30/2021"
"305","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5550","5700","5600","3/30/2021"
"306","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7050","7110","7080","3/30/2021"
"307","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","3/30/2021"
"308","HIMACHAL PRADESH","Hamirpur","Hamirpur","White Peas","White Peas","FAQ","4500","4700","4600","3/30/2021"
"309","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4725","5000","4880","3/30/2021"
"310","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5550","5570","5560","3/30/2021"
"311","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5500","5600","5560","3/30/2021"
"312","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7800","8000","7900","3/28/2021"
"313","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5500","5750","5600","3/28/2021"
"314","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5000","5060","5040","3/28/2021"
"315","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7035","6950","3/28/2021"
"316","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5550","5570","5560","3/28/2021"
"317","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","3/27/2021"
"318","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","4150","4100","3/27/2021"
"319","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3905","3990","3950","3/27/2021"
"320","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5685","5850","5765","3/27/2021"
"321","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","3/27/2021"
"322","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5750","3/27/2021"
"323","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7050","7160","7100","3/27/2021"
"324","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4700","4900","4800","3/27/2021"
"325","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4650","4950","4800","3/27/2021"
"326","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7070","7090","7080","3/27/2021"
"327","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7950","8050","8000","3/27/2021"
"328","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5650","5900","5760","3/27/2021"
"329","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5000","5050","5032","3/27/2021"
"330","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4890","5095","4990","3/27/2021"
"331","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6300","6500","6400","3/27/2021"
"332","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4770","4850","4800","3/27/2021"
"333","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4680","4965","4835","3/27/2021"
"334","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4850","4935","4900","3/27/2021"
"335","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","3/27/2021"
"336","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4750","4800","4780","3/27/2021"
"337","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5530","5550","5540","3/27/2021"
"338","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5550","5650","5600","3/27/2021"
"339","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/26/2021"
"340","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5680","5840","5760","3/26/2021"
"341","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","3/26/2021"
"342","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5750","3/26/2021"
"343","","Badaun","Badayoun","White Peas","White Peas","FAQ","5900","6000","5950","3/26/2021"
"344","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7050","7170","7110","3/26/2021"
"345","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5600","5750","5700","3/26/2021"
"346","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7080","7120","7100","3/26/2021"
"347","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7900","8100","8000","3/26/2021"
"348","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","3/26/2021"
"349","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5650","5850","5750","3/26/2021"
"350","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6400","6600","6500","3/26/2021"
"351","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4770","4850","4810","3/26/2021"
"352","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4690","4965","4855","3/26/2021"
"353","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4930","5000","4950","3/26/2021"
"354","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","3/26/2021"
"355","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6925","3/26/2021"
"356","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5530","5550","5540","3/26/2021"
"357","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3300","3704","3300","3/26/2021"
"358","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/26/2021"
"359","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","4145","4370","4260","3/26/2021"
"360","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4490","4585","4490","3/26/2021"
"361","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4016","4030","4025","3/26/2021"
"362","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5680","5840","5760","3/26/2021"
"363","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","3/26/2021"
"364","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5750","3/26/2021"
"365","","Badaun","Badayoun","White Peas","White Peas","FAQ","5900","6000","5950","3/26/2021"
"366","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7050","7170","7110","3/26/2021"
"367","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4700","4900","4800","3/26/2021"
"368","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5600","5750","5700","3/26/2021"
"369","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7080","7120","7100","3/26/2021"
"370","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7900","8100","8000","3/26/2021"
"371","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","3/26/2021"
"372","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5650","5850","5750","3/26/2021"
"373","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4960","5030","4998","3/26/2021"
"374","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6400","6600","6500","3/26/2021"
"375","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4770","4850","4810","3/26/2021"
"376","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4690","4965","4855","3/26/2021"
"377","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4930","5000","4950","3/26/2021"
"378","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","3/26/2021"
"379","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6925","3/26/2021"
"380","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5530","5550","5540","3/26/2021"
"381","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5550","5650","5600","3/26/2021"
"382","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3780","3780","3780","3/25/2021"
"383","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/25/2021"
"384","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","1825","3720","3720","3/25/2021"
"385","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4550","4550","4550","3/25/2021"
"386","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3950","4000","3975","3/25/2021"
"387","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4400","4700","4600","3/25/2021"
"388","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5685","5840","5765","3/25/2021"
"389","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4700","5300","5150","3/25/2021"
"390","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5740","3/25/2021"
"391","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7050","7150","7100","3/25/2021"
"392","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4550","5000","4800","3/25/2021"
"393","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7080","7120","7100","3/25/2021"
"394","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","7900","8100","8000","3/25/2021"
"395","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","5540","5560","5550","3/25/2021"
"396","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5700","5900","5770","3/25/2021"
"397","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4810","4860","4849","3/25/2021"
"398","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4850","5125","4990","3/25/2021"
"399","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6500","6700","6600","3/25/2021"
"400","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4770","4850","4800","3/25/2021"
"401","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4900","5000","4950","3/25/2021"
"402","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5400","6500","5500","3/25/2021"
"403","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4600","4650","4625","3/25/2021"
"404","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7025","6915","3/25/2021"
"405","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","5515","5535","5525","3/25/2021"
"406","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","5500","5650","5600","3/25/2021"
"407","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3780","3780","3780","3/24/2021"
"408","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/24/2021"
"409","MADHYA PRADESH","Mandla","Bichhiya","White Peas","Other","FAQ","4100","4100","4100","3/24/2021"
"410","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","3500","4530","3680","3/24/2021"
"411","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","3800","4125","4000","3/24/2021"
"412","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3950","4010","4000","3/24/2021"
"413","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","5700","5850","5775","3/24/2021"
"414","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4600","5300","5100","3/24/2021"
"415","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","5700","5800","5740","3/24/2021"
"416","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7025","7125","7075","3/24/2021"
