"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"1009","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","600","700","650","2/6/2021"
"1010","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/6/2021"
"1011","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","1000","1800","1200","2/6/2021"
"1012","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","400","600","500","2/6/2021"
"1013","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","600","800","700","2/6/2021"
"1014","PUNJAB","Jalandhar","Lohian Khas","Turnip","Other","FAQ","300","500","400","2/6/2021"
"1015","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","650","850","700","2/6/2021"
"1016","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","2/6/2021"
"1017","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","500","600","540","2/6/2021"
"1018","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","600","600","2/6/2021"
"1019","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","500","400","2/6/2021"
"1020","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","550","650","600","2/6/2021"
"1021","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","700","700","700","2/5/2021"
"1022","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","200","200","200","2/5/2021"
"1023","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","800","1000","900","2/5/2021"
"1024","HIMACHAL PRADESH","Chamba","Chamba","Turnip","Other","FAQ","1300","1500","1400","2/5/2021"
"1025","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","900","1000","950","2/5/2021"
"1026","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","900","900","900","2/5/2021"
"1027","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","1000","1100","1050","2/5/2021"
"1028","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","700","650","2/5/2021"
"1029","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","700","800","750","2/5/2021"
"1030","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","800","1000","900","2/5/2021"
"1031","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","600","800","700","2/5/2021"
"1032","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/5/2021"
"1033","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","600","700","650","2/5/2021"
"1034","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","1200","1400","1300","2/5/2021"
"1035","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2800","3200","3000","2/5/2021"
"1036","PUNJAB","Amritsar","Ajnala","Turnip","Turnip","FAQ","450","550","550","2/5/2021"
"1037","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","700","700","700","2/5/2021"
"1038","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","300","700","500","2/5/2021"
"1039","PUNJAB","Gurdaspur","Batala","Turnip","Turnip","FAQ","400","400","400","2/5/2021"
"1040","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","600","700","650","2/5/2021"
"1041","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","500","600","550","2/5/2021"
"1042","PUNJAB","Ludhiana","Jagraon","Turnip","Other","FAQ","700","900","800","2/5/2021"
"1043","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","200","500","400","2/5/2021"
"1044","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","300","600","500","2/5/2021"
"1045","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","800","1000","900","2/5/2021"
"1046","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","200","200","200","2/5/2021"
"1047","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","2/5/2021"
"1048","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","460","2/5/2021"
"1049","PUNJAB","Tarntaran","Patti","Turnip","Other","FAQ","300","500","400","2/5/2021"
"1050","","kapurthala","Phagwara","Turnip","Other","FAQ","400","400","400","2/5/2021"
"1051","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","600","600","2/5/2021"
"1052","PUNJAB","Fatehgarh","Sirhind","Turnip","Other","FAQ","500","700","600","2/5/2021"
"1053","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","500","400","2/5/2021"
"1054","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","510","600","560","2/5/2021"
"1055","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","650","650","650","2/4/2021"
"1056","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","400","400","2/4/2021"
"1057","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","700","900","800","2/4/2021"
"1058","CHHATTISGARH","Bilaspur","Bilaspur","Turnip","Other","FAQ","700","1000","800","2/4/2021"
"1059","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","800","1000","900","2/4/2021"
"1060","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/4/2021"
"1061","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","700","800","750","2/4/2021"
"1062","HIMACHAL PRADESH","Una","Santoshgarh","Turnip","Other","FAQ","700","800","750","2/4/2021"
"1063","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","800","1000","900","2/4/2021"
"1064","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","600","800","700","2/4/2021"
"1065","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/4/2021"
"1066","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","600","700","650","2/4/2021"
"1067","JAMMU AND KASHMIR","Anantnag","Kulgam","Turnip","Turnip","FAQ","1170","1230","1200","2/4/2021"
"1068","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","1200","1400","1300","2/4/2021"
"1069","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Turnip","Other","FAQ","600","800","700","2/4/2021"
"1070","JAMMU AND KASHMIR","Udhampur","Reasi","Turnip","Other","FAQ","1200","1400","1200","2/4/2021"
"1071","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2800","3200","3000","2/4/2021"
"1072","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/4/2021"
"1073","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","900","900","900","2/4/2021"
"1074","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","300","700","500","2/4/2021"
"1075","PUNJAB","Gurdaspur","Batala","Turnip","Turnip","FAQ","350","400","380","2/4/2021"
"1076","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","400","600","500","2/4/2021"
"1077","PUNJAB","Faridkot","Faridkot","Turnip","Turnip","FAQ","500","500","500","2/4/2021"
"1078","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","700","800","750","2/4/2021"
"1079","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","500","500","500","2/4/2021"
"1080","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","500","750","700","2/4/2021"
"1081","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/4/2021"
"1082","PUNJAB","Hoshiarpur","Hoshiarpur(Sham Churasi)","Turnip","Turnip","FAQ","1500","2500","2000","2/4/2021"
"1083","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","200","600","400","2/4/2021"
"1084","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","400","600","500","2/4/2021"
"1085","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","600","800","700","2/4/2021"
"1086","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","550","750","600","2/4/2021"
"1087","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","300","300","300","2/4/2021"
"1088","PUNJAB","Tarntaran","Patti","Turnip","Other","FAQ","200","400","300","2/4/2021"
"1089","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","2/4/2021"
"1090","PUNJAB","Fatehgarh","Sirhind","Turnip","Other","FAQ","500","700","600","2/4/2021"
"1091","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","400","300","2/4/2021"
"1092","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","510","600","560","2/4/2021"
"1093","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","700","700","700","2/3/2021"
"1094","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","500","500","500","2/3/2021"
"1095","HARYANA","Kurukshetra","Shahabad","Turnip","Turnip","FAQ","300","400","300","2/3/2021"
"1096","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","800","1000","900","2/3/2021"
"1097","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/3/2021"
"1098","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","400","500","450","2/3/2021"
"1099","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/3/2021"
"1100","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","700","650","2/3/2021"
"1101","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","700","800","750","2/3/2021"
"1102","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","500","700","600","2/3/2021"
"1103","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/3/2021"
"1104","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","600","700","650","2/3/2021"
"1105","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2800","3200","3000","2/3/2021"
"1106","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","500","600","600","2/3/2021"
"1107","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Turnip","Turnip","FAQ","200","300","250","2/3/2021"
"1108","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","700","800","750","2/3/2021"
"1109","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","500","500","500","2/3/2021"
"1110","PUNJAB","Gurdaspur","Batala","Turnip","Turnip","FAQ","400","400","400","2/3/2021"
"1111","PUNJAB","Faridkot","Faridkot","Turnip","Turnip","FAQ","500","500","500","2/3/2021"
"1112","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Other","FAQ","600","800","700","2/3/2021"
"1113","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/3/2021"
"1114","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","400","600","500","2/3/2021"
"1115","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","700","900","800","2/3/2021"
"1116","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","600","800","750","2/3/2021"
"1117","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","300","400","330","2/3/2021"
"1118","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","600","600","2/3/2021"
"1119","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","500","400","2/3/2021"
"1120","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","600","500","2/2/2021"
"1121","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","800","1000","900","2/2/2021"
"1122","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/2/2021"
"1123","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1000","1000","2/2/2021"
"1124","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","600","1200","900","2/2/2021"
"1125","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/2/2021"
"1126","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","700","650","2/2/2021"
"1127","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","900","1000","950","2/2/2021"
"1128","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","900","1200","1050","2/2/2021"
"1129","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","600","800","700","2/2/2021"
"1130","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/2/2021"
"1131","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","600","700","650","2/2/2021"
"1132","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","800","1000","900","2/2/2021"
"1133","JAMMU AND KASHMIR","Udhampur","Reasi","Turnip","Other","FAQ","1200","1500","1400","2/2/2021"
"1134","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2800","3200","3000","2/2/2021"
"1135","PUNJAB","Fazilka","Abohar","Turnip","Turnip","FAQ","415","500","475","2/2/2021"
"1136","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/2/2021"
"1137","PUNJAB","Amritsar","Ajnala","Turnip","Turnip","FAQ","600","700","600","2/2/2021"
"1138","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Turnip","Turnip","FAQ","100","300","200","2/2/2021"
"1139","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","700","700","700","2/2/2021"
"1140","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","300","500","400","2/2/2021"
"1141","PUNJAB","Faridkot","Faridkot","Turnip","Turnip","FAQ","500","500","500","2/2/2021"
"1142","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","600","700","650","2/2/2021"
"1143","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","600","700","650","2/2/2021"
"1144","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","500","700","600","2/2/2021"
"1145","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","300","500","400","2/2/2021"
"1146","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/2/2021"
"1147","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","900","1300","1200","2/2/2021"
"1148","PUNJAB","Hoshiarpur","Hoshiarpur(Sham Churasi)","Turnip","Turnip","FAQ","3000","3500","3200","2/2/2021"
"1149","PUNJAB","Ludhiana","Jagraon","Turnip","Other","FAQ","900","1100","1000","2/2/2021"
"1150","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","200","500","400","2/2/2021"
"1151","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","400","600","500","2/2/2021"
"1152","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","600","800","700","2/2/2021"
"1153","PUNJAB","Jalandhar","Lohian Khas","Turnip","Other","FAQ","300","500","400","2/2/2021"
"1154","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","800","700","2/2/2021"
"1155","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","460","2/2/2021"
"1156","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","600","600","2/2/2021"
"1157","PUNJAB","Fatehgarh","Sirhind","Turnip","Other","FAQ","500","700","600","2/2/2021"
"1158","PUNJAB","Hoshiarpur","Tanda Urmur","Turnip","Other","FAQ","500","700","600","2/2/2021"
"1159","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","200","400","300","2/2/2021"
"1160","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","500","600","550","2/2/2021"
"1161","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","500","450","2/1/2021"
"1162","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/1/2021"
"1163","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1000","1000","2/1/2021"
"1164","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","500","600","550","2/1/2021"
"1165","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1200","1100","2/1/2021"
"1166","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","400","800","600","2/1/2021"
"1167","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","700","600","2/1/2021"
"1168","JAMMU AND KASHMIR","Udhampur","Reasi","Turnip","Other","FAQ","1200","1400","1200","2/1/2021"
"1169","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2800","3200","3000","2/1/2021"
"1170","PUNJAB","Fazilka","Abohar","Turnip","Turnip","FAQ","400","600","550","2/1/2021"
"1171","PUNJAB","Amritsar","Ajnala","Turnip","Turnip","FAQ","600","700","600","2/1/2021"
"1172","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","300","500","400","2/1/2021"
"1173","PUNJAB","Gurdaspur","Batala","Turnip","Turnip","FAQ","400","400","400","2/1/2021"
"1174","PUNJAB","Jalandhar","Bhogpur","Turnip","Other","FAQ","600","600","600","2/1/2021"
"1175","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Other","FAQ","400","600","500","2/1/2021"
"1176","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/1/2021"
"1177","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","900","1100","1000","2/1/2021"
"1178","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","240","700","620","2/1/2021"
"1179","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","600","800","700","2/1/2021"
"1180","PUNJAB","Jalandhar","Lohian Khas","Turnip","Other","FAQ","300","500","400","2/1/2021"
"1181","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","2/1/2021"
"1182","PUNJAB","Tarntaran","Patti","Turnip","Other","FAQ","300","500","400","2/1/2021"
"1183","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","700","700","700","2/1/2021"
"1184","HIMACHAL PRADESH","Kullu","Kullu","Turnip","Other","FAQ","1800","2200","2000","1/31/2021"
"1185","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","1000","1300","1200","1/31/2021"
"1186","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","700","900","800","1/31/2021"
"1187","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","600","800","750","1/31/2021"
"1188","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","500","600","550","1/31/2021"
"1189","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","650","650","650","1/30/2021"
"1190","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","1/30/2021"
"1191","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1200","1000","1/30/2021"
"1192","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","600","800","700","1/30/2021"
"1193","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1000","1200","1200","1/30/2021"
"1194","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","1/30/2021"
"1195","HIMACHAL PRADESH","Kullu","Kullu","Turnip","Other","FAQ","1600","2000","1800","1/30/2021"
"1196","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","900","1000","950","1/30/2021"
"1197","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","500","700","600","1/30/2021"
"1198","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","1/30/2021"
"1199","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","700","600","1/30/2021"
"1200","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","500","800","650","1/30/2021"
"1201","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","900","1100","1000","1/30/2021"
"1202","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Turnip","Other","FAQ","600","800","700","1/30/2021"
"1203","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2600","2800","2700","1/30/2021"
"1204","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","500","500","500","1/30/2021"
"1205","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","600","700","650","1/30/2021"
"1206","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","500","600","550","1/30/2021"
"1207","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","1000","1200","1200","1/30/2021"
"1208","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","400","600","500","1/30/2021"
"1209","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","800","1000","900","1/30/2021"
"1210","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","1/30/2021"
"1211","PUNJAB","Tarntaran","Patti","Turnip","Other","FAQ","200","400","300","1/30/2021"
"1212","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","500","700","700","1/30/2021"
"1213","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","500","400","1/30/2021"
"1214","PUNJAB","Ferozpur","Zira","Turnip","Turnip","FAQ","400","800","600","1/30/2021"
"1215","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","480","580","530","1/30/2021"
"1216","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","1/29/2021"
"1217","HARYANA","Kurukshetra","Shahabad","Turnip","Turnip","FAQ","400","400","400","1/29/2021"
"1218","CHHATTISGARH","Bilaspur","Bilaspur","Turnip","Other","FAQ","600","800","700","1/29/2021"
"1219","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","1/29/2021"
"1220","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1000","1000","1/29/2021"
"1221","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","900","1000","950","1/29/2021"
"1222","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1000","1200","1200","1/29/2021"
"1223","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","1/29/2021"
"1224","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","700","650","1/29/2021"
"1225","HIMACHAL PRADESH","Kullu","Kullu","Turnip","Other","FAQ","1800","2200","2000","1/29/2021"
"1226","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","700","900","800","1/29/2021"
"1227","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1200","1500","1350","1/29/2021"
"1228","HIMACHAL PRADESH","Shimla","Shimla and Kinnaur(Rampur)","Turnip","Other","FAQ","1000","1500","1250","1/29/2021"
"1229","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","600","1000","800","1/29/2021"
"1230","JAMMU AND KASHMIR","Jammu","Akhnoor","Turnip","Other","FAQ","500","700","600","1/29/2021"
"1231","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","1/29/2021"
"1232","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","600","550","1/29/2021"
"1233","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","400","800","600","1/29/2021"
"1234","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","800","1000","900","1/29/2021"
"1235","JAMMU AND KASHMIR","Rajouri","Rajouri (F&V)","Turnip","Other","FAQ","600","800","700","1/29/2021"
"1236","JAMMU AND KASHMIR","Udhampur","Reasi","Turnip","Other","FAQ","1000","1400","1200","1/29/2021"
"1237","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","2200","2600","2500","1/29/2021"
"1238","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","1/29/2021"
"1239","PUNJAB","Amritsar","Ajnala","Turnip","Turnip","FAQ","500","600","600","1/29/2021"
"1240","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","300","500","400","1/29/2021"
"1241","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","500","600","550","1/29/2021"
"1242","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","400","1000","700","1/29/2021"
"1243","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","1/29/2021"
"1244","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","1/29/2021"
"1245","PUNJAB","Ludhiana","Jagraon","Turnip","Other","FAQ","800","1000","900","1/29/2021"
"1246","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","200","400","300","1/29/2021"
"1247","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","1000","1200","1100","1/29/2021"
"1248","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","600","800","750","1/29/2021"
"1249","PUNJAB","Jalandhar","Noor Mehal","Turnip","Other","FAQ","900","900","900","1/29/2021"
"1250","PUNJAB","Tarntaran","Patti","Turnip","Other","FAQ","400","600","500","1/29/2021"
"1251","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","1/29/2021"
"1252","PUNJAB","Fatehgarh","Sirhind","Turnip","Other","FAQ","500","700","600","1/29/2021"
"1253","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","300","500","400","1/29/2021"
"1254","PUNJAB","Ferozpur","Zira","Turnip","Turnip","FAQ","400","800","600","1/29/2021"
"1255","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","450","540","500","1/29/2021"
"1256","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","650","650","650","1/28/2021"
"1257","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","250","500","300","1/28/2021"
"1258","CHHATTISGARH","Bilaspur","Bilaspur","Turnip","Other","FAQ","700","900","800","1/28/2021"
"1259","HIMACHAL PRADESH","Chamba","Chamba","Turnip","Other","FAQ","1000","1500","1250","1/28/2021"
